,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-01 15:04:37.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:38.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:39.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:40.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:41.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:42.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:43.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:44.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:45.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:46.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:47.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:48.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:49.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:50.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:51.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:52.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:53.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:54.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:55.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:56.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:57.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:58.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:04:59.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:00.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:01.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:02.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:03.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:04.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:05.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:06.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:07.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:08.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:09.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:10.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:11.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:12.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:13.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:14.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:15.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:16.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:17.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:18.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:19.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:20.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:21.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:22.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:23.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:24.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:25.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:26.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:27.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:28.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:29.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:30.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:31.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:32.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:33.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:34.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:35.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:36.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:37.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:38.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:39.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:40.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:41.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:42.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:43.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:44.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:45.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:46.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:47.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:48.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:49.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:50.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:51.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:05:52.900,,0,9943.180583568117,,143.19052512677217,0
2017-05-01 15:13:08.900,,,,,,
2017-05-01 15:13:09.900,,,,,,
2017-05-01 15:13:10.900,,,,,,
2017-05-01 15:13:11.900,,,,,,
2017-05-01 15:13:12.900,,,,,,
2017-05-01 15:13:13.900,,,,,,
2017-05-01 15:13:14.900,,,,,,
2017-05-01 15:13:15.900,,,,,,
2017-05-01 15:13:16.900,,,,,,
2017-05-01 15:13:17.900,,,,,,
2017-05-01 15:13:18.900,,,,,,
2017-05-01 15:13:19.900,,,,,,
2017-05-01 15:13:20.900,,,,,,
2017-05-01 15:13:21.900,,,,,,
2017-05-01 15:13:22.900,,,,,,
2017-05-01 15:13:23.900,,,,,,
2017-05-01 15:13:24.900,,,,,,
2017-05-01 15:13:25.900,,,,,,
2017-05-01 15:13:26.900,,,,,,
2017-05-01 15:13:27.900,,,,,,
2017-05-01 15:13:28.900,,,,,,
2017-05-01 15:13:29.900,,,,,,
2017-05-01 15:13:30.900,,,,,,
2017-05-01 15:13:31.900,,,,,,
2017-05-01 15:13:32.900,,,,,,
2017-05-01 15:13:33.900,,,,,,
2017-05-01 15:13:34.900,,,,,,
2017-05-01 15:13:35.900,,,,,,
2017-05-01 15:13:36.900,,,,,,
2017-05-01 15:13:37.900,,,,,,
2017-05-01 15:13:38.900,,,,,,
2017-05-01 15:13:39.900,,,,,,
2017-05-01 15:13:40.900,,,,,,
2017-05-01 15:13:41.900,,,,,,
2017-05-01 15:13:42.900,,,,,,
2017-05-01 15:13:43.900,,,,,,
2017-05-01 15:13:44.900,,,,,,
2017-05-01 15:13:45.900,,,,,,
2017-05-01 15:13:46.900,,,,,,
2017-05-01 15:13:47.900,,,,,,
2017-05-01 15:13:48.900,,,,,,
2017-05-01 15:13:49.900,,,,,,
2017-05-01 15:13:50.900,,,,,,
2017-05-01 15:13:51.900,,,,,,
2017-05-01 15:13:52.900,,,,,,
2017-05-01 15:13:53.900,,,,,,
2017-05-01 15:13:54.900,,,,,,
2017-05-01 15:13:55.900,,,,,,
2017-05-01 15:13:56.900,,,,,,
2017-05-01 15:13:57.900,,,,,,
2017-05-01 15:13:58.900,,,,,,
2017-05-01 15:13:59.900,,,,,,
2017-05-01 15:14:00.900,,,,,,
2017-05-01 15:14:01.900,,,,,,
2017-05-01 15:14:02.900,,,,,,
2017-05-01 15:14:03.900,,,,,,
2017-05-01 15:14:04.900,,,,,,
2017-05-01 15:14:05.900,,,,,,
2017-05-01 15:14:06.900,,,,,,
2017-05-01 15:14:07.900,,,,,,
2017-05-01 15:14:08.900,,,,,,
2017-05-01 15:14:09.900,,,,,,
2017-05-01 15:14:10.900,,,,,,
2017-05-01 15:14:11.900,,,,,,
2017-05-01 15:15:46.900,,,,,,
2017-05-01 15:15:47.900,,,,,,
2017-05-01 15:15:48.900,,,,,,
2017-05-01 15:15:49.900,,,,,,
2017-05-01 15:15:50.900,,,,,,
2017-05-01 15:15:51.900,,,,,,
2017-05-01 15:15:52.900,,,,,,
2017-05-01 15:15:53.900,,,,,,
2017-05-01 15:15:54.900,,,,,,
2017-05-01 15:15:55.900,,,,,,
2017-05-01 15:15:56.900,,,,,,
2017-05-01 15:15:57.900,,,,,,
2017-05-01 15:15:58.900,,,,,,
2017-05-01 15:15:59.900,,,,,,
2017-05-01 15:17:08.900,,,,,,
2017-05-01 15:17:09.900,,,,,,
2017-05-01 15:17:10.900,,,,,,
2017-05-01 15:17:11.900,,,,,,
2017-05-01 15:17:12.900,,,,,,
2017-05-01 15:17:13.900,,,,,,
2017-05-01 15:17:14.900,,,,,,
2017-05-01 15:17:15.900,,,,,,
2017-05-01 15:17:16.900,,,,,,
2017-05-01 15:17:17.900,,,,,,
2017-05-01 15:17:18.900,,,,,,
2017-05-01 15:17:19.900,,,,,,
2017-05-01 15:17:20.900,,,,,,
2017-05-01 15:17:21.900,,,,,,
2017-05-01 15:17:22.900,,,,,,
2017-05-01 15:17:23.900,,,,,,
2017-05-01 15:17:24.900,,,,,,
2017-05-01 15:17:25.900,,,,,,
2017-05-01 15:17:26.900,,,,,,
2017-05-01 15:17:27.900,,,,,,
2017-05-01 15:17:28.900,,,,,,
2017-05-01 15:17:29.900,,,,,,
2017-05-01 15:17:30.900,,,,,,
2017-05-01 15:17:31.900,,,,,,
2017-05-01 15:17:32.900,,,,,,
2017-05-01 15:17:33.900,,,,,,
2017-05-01 15:17:34.900,,,,,,
2017-05-01 15:17:35.900,,,,,,
2017-05-01 15:17:36.900,,,,,,
2017-05-01 15:17:37.900,,,,,,
2017-05-01 15:17:38.900,,,,,,
2017-05-01 15:17:39.900,,,,,,
2017-05-01 15:17:40.900,,,,,,
2017-05-01 15:17:41.900,,,,,,
2017-05-01 15:17:42.900,,,,,,
2017-05-01 15:17:43.900,,,,,,
2017-05-01 15:17:44.900,,,,,,
2017-05-01 15:17:45.900,,,,,,
2017-05-01 15:17:46.900,,,,,,
2017-05-01 15:17:47.900,,,,,,
2017-05-01 15:17:48.900,,,,,,
2017-05-01 15:17:49.900,,,,,,
2017-05-01 15:17:50.900,,,,,,
2017-05-01 15:17:51.900,,,,,,
2017-05-01 15:17:52.900,,,,,,
2017-05-01 15:17:53.900,,,,,,
2017-05-01 15:17:54.900,,,,,,
2017-05-01 15:17:55.900,,,,,,
2017-05-01 15:17:56.900,,,,,,
2017-05-01 15:17:57.900,,,,,,
2017-05-01 15:17:58.900,,,,,,
2017-05-01 15:17:59.900,,,,,,
2017-05-01 15:18:00.900,,,,,,
2017-05-01 15:18:01.900,,,,,,
2017-05-01 15:18:02.900,,,,,,
2017-05-01 15:18:03.900,,,,,,
2017-05-01 15:18:04.900,,,,,,
2017-05-01 15:18:05.900,,,,,,
2017-05-01 15:18:06.900,,,,,,
2017-05-01 15:18:07.900,,,,,,
2017-05-01 15:18:08.900,,,,,,
2017-05-01 15:18:09.900,,,,,,
2017-05-01 15:18:10.900,,,,,,
2017-05-01 15:18:11.900,,,,,,
2017-05-01 15:18:12.900,,,,,,
2017-05-01 15:18:13.900,,,,,,
2017-05-01 15:18:14.900,,,,,,
2017-05-01 15:18:15.900,,,,,,
2017-05-01 15:18:16.900,,,,,,
2017-05-01 15:18:17.900,,,,,,
2017-05-01 15:18:18.900,,,,,,
2017-05-01 15:18:19.900,,,,,,
2017-05-01 15:18:20.900,,,,,,
2017-05-01 15:18:21.900,,,,,,
2017-05-01 15:18:22.900,,,,,,
2017-05-01 15:18:23.900,,,,,,
2017-05-01 15:18:24.900,,,,,,
2017-05-01 15:18:25.900,,,,,,
2017-05-01 15:18:26.900,,,,,,
2017-05-01 15:18:27.900,,,,,,
2017-05-01 15:18:28.900,,,,,,
2017-05-01 15:18:29.900,,,,,,
2017-05-01 15:18:30.900,,,,,,
2017-05-01 15:18:31.900,,,,,,
2017-05-01 15:18:32.900,,,,,,
2017-05-01 15:18:33.900,,,,,,
2017-05-01 15:18:34.900,,,,,,
2017-05-01 15:18:35.900,,,,,,
2017-05-01 15:18:36.900,,,,,,
2017-05-01 15:18:37.900,,,,,,
2017-05-01 15:18:38.900,,,,,,
2017-05-01 15:18:39.900,,,,,,
2017-05-01 15:18:40.900,,,,,,
2017-05-01 15:18:41.900,,,,,,
2017-05-01 15:18:42.900,,,,,,
2017-05-01 15:18:43.900,,,,,,
2017-05-01 15:18:44.900,,,,,,
2017-05-01 15:18:45.900,,,,,,
2017-05-01 15:18:46.900,,,,,,
2017-05-01 15:18:47.900,,,,,,
2017-05-01 15:18:48.900,,,,,,
2017-05-01 15:18:49.900,,,,,,
2017-05-01 15:18:50.900,,,,,,
2017-05-01 15:18:51.900,,,,,,
2017-05-01 15:18:52.900,,,,,,
2017-05-01 15:18:53.900,,,,,,
2017-05-01 15:18:54.900,,,,,,
2017-05-01 15:18:55.900,,,,,,
2017-05-01 15:18:56.900,,,,,,
2017-05-01 15:18:57.900,,,,,,
2017-05-01 15:18:58.900,,,,,,
2017-05-01 15:18:59.900,,,,,,
2017-05-01 15:19:00.900,,,,,,
2017-05-01 15:19:01.900,,,,,,
2017-05-01 15:19:02.900,,,,,,
2017-05-01 15:19:03.900,,,,,,
2017-05-01 15:19:04.900,,,,,,
2017-05-01 15:19:05.900,,,,,,
2017-05-01 15:19:06.900,,,,,,
2017-05-01 15:19:07.900,,,,,,
2017-05-01 15:19:08.900,,,,,,
2017-05-01 15:19:09.900,,,,,,
2017-05-01 15:19:10.900,,,,,,
2017-05-01 15:19:11.900,,,,,,
2017-05-01 15:19:12.900,,,,,,
2017-05-01 15:19:13.900,,,,,,
2017-05-01 15:19:14.900,,,,,,
2017-05-01 15:19:15.900,,,,,,
2017-05-01 15:19:16.900,,,,,,
2017-05-01 15:19:17.900,,,,,,
2017-05-01 15:19:18.900,,,,,,
2017-05-01 15:19:19.900,,,,,,
2017-05-01 15:19:20.900,,,,,,
2017-05-01 15:19:21.900,,,,,,
2017-05-01 15:19:22.900,,,,,,
2017-05-01 15:19:23.900,,,,,,
2017-05-01 15:19:24.900,,,,,,
2017-05-01 15:19:25.900,,,,,,
2017-05-01 15:19:26.900,,,,,,
2017-05-01 15:19:27.900,,,,,,
2017-05-01 15:19:28.900,,,,,,
2017-05-01 15:19:29.900,,,,,,
2017-05-01 15:19:30.900,,,,,,
2017-05-01 15:19:31.900,,,,,,
2017-05-01 15:19:32.900,,,,,,
2017-05-01 15:19:33.900,,,,,,
2017-05-01 15:19:34.900,,,,,,
2017-05-01 15:19:35.900,,,,,,
2017-05-01 15:19:36.900,,,,,,
2017-05-01 15:19:37.900,,,,,,
2017-05-01 15:19:38.900,,,,,,
2017-05-01 15:19:39.900,,,,,,
2017-05-01 15:19:40.900,,,,,,
2017-05-01 15:19:41.900,,,,,,
2017-05-01 15:19:42.900,,,,,,
2017-05-01 15:19:43.900,,,,,,
2017-05-01 15:19:44.900,,,,,,
2017-05-01 15:19:45.900,,,,,,
2017-05-01 15:19:46.900,,,,,,
2017-05-01 15:19:47.900,,,,,,
2017-05-01 15:19:48.900,,,,,,
2017-05-01 15:19:49.900,,,,,,
2017-05-01 15:19:50.900,,,,,,
2017-05-01 15:19:51.900,,,,,,
2017-05-01 15:19:52.900,,,,,,
2017-05-01 15:19:53.900,,,,,,
2017-05-01 15:19:54.900,,,,,,
2017-05-01 15:19:55.900,,,,,,
2017-05-01 15:19:56.900,,,,,,
2017-05-01 15:19:57.900,,,,,,
2017-05-01 15:19:58.900,,,,,,
2017-05-01 15:19:59.900,,,,,,
2017-05-01 15:20:00.900,,,,,,
2017-05-01 15:20:01.900,,,,,,
2017-05-01 15:20:02.900,,,,,,
2017-05-01 15:20:03.900,,,,,,
2017-05-01 15:20:04.900,,,,,,
2017-05-01 15:20:05.900,,,,,,
2017-05-01 15:20:06.900,,,,,,
2017-05-01 15:20:07.900,,,,,,
2017-05-01 15:20:08.900,,,,,,
2017-05-01 15:20:09.900,,,,,,
2017-05-01 15:20:10.900,,,,,,
2017-05-01 15:20:11.900,,,,,,
2017-05-01 15:20:12.900,,,,,,
2017-05-01 15:20:13.900,,,,,,
2017-05-01 15:20:14.900,,,,,,
2017-05-01 15:20:15.900,,,,,,
2017-05-01 15:20:16.900,,,,,,
2017-05-01 15:20:17.900,,,,,,
2017-05-01 15:20:18.900,,,,,,
2017-05-01 15:20:19.900,,,,,,
2017-05-01 15:20:20.900,,,,,,
2017-05-01 15:20:21.900,,,,,,
2017-05-01 15:20:22.900,,,,,,
2017-05-01 15:20:23.900,,,,,,
2017-05-01 15:20:24.900,,,,,,
2017-05-01 15:20:25.900,,,,,,
2017-05-01 15:20:26.900,,,,,,
2017-05-01 15:20:27.900,,,,,,
2017-05-01 15:20:28.900,,,,,,
2017-05-01 15:26:58.900,9938.786688169772,,,0,,
2017-05-01 15:26:59.900,19877.573376339544,9918.809120857646,,-143.45823741584545,0,
2017-05-01 15:27:00.900,,9918.809120857646,,,0,
2017-05-01 15:27:01.900,,9918.809120857646,,,0,
2017-05-01 15:30:04.900,,,,,,
2017-05-01 15:30:05.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:06.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:07.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:08.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:09.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:10.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:11.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:12.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:13.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:14.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:15.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:16.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:17.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:18.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:19.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:20.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:21.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:22.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:23.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:24.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:25.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:26.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:27.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:28.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:29.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:30.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:31.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:32.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:33.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:34.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:35.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:36.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:37.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:38.900,,19834.75484416308,,,-143.10789930853593,
2017-05-01 15:30:39.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:40.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:41.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:42.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:43.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:44.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:45.900,,19834.75484416308,,,-143.08725179745403,
2017-05-01 15:30:46.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:47.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:48.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:49.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:50.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:51.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:52.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:30:53.900,,19834.75484416308,,,-143.0459746441878,
2017-05-01 15:31:25.900,,,,,,
2017-05-01 15:31:26.900,,,,,,
2017-05-01 15:31:27.900,,,,,,
2017-05-01 15:31:28.900,,,,,,
2017-05-01 15:31:29.900,,,,,,
2017-05-01 15:31:30.900,,,,,,
2017-05-01 15:31:31.900,,,,,,
2017-05-01 15:32:48.900,,,,,,
2017-05-01 15:32:49.900,,,,,,
2017-05-01 15:32:50.900,,,,,,
2017-05-01 15:32:51.900,,,,,,
2017-05-01 15:32:52.900,,,,,,
2017-05-01 15:32:53.900,,,,,,
2017-05-01 15:32:54.900,,,,,,
2017-05-01 15:32:55.900,,,,,,
2017-05-01 15:32:56.900,,,,,,
2017-05-01 15:32:57.900,,,,,,
2017-05-01 15:32:58.900,,,,,,
2017-05-01 15:32:59.900,,,,,,
2017-05-01 15:33:00.900,,,,,,
2017-05-01 15:33:01.900,,,,,,
2017-05-01 15:33:02.900,,,,,,
2017-05-01 15:33:03.900,,,,,,
2017-05-01 15:33:04.900,,,,,,
2017-05-01 15:33:05.900,,,,,,
2017-05-01 15:33:06.900,,,,,,
2017-05-01 15:33:07.900,,,,,,
2017-05-01 15:33:08.900,,,,,,
2017-05-01 15:33:09.900,,,,,,
2017-05-01 15:33:10.900,,,,,,
2017-05-01 15:33:11.900,,,,,,
2017-05-01 15:33:12.900,,,,,,
2017-05-01 15:33:13.900,,,,,,
2017-05-01 15:33:14.900,,,,,,
2017-05-01 15:33:15.900,,,,,,
2017-05-01 15:33:16.900,,,,,,
2017-05-01 15:33:17.900,,,,,,
2017-05-01 15:33:18.900,,,,,,
2017-05-01 15:33:19.900,,,,,,
2017-05-01 15:33:20.900,,,,,,
2017-05-01 15:33:21.900,,,,,,
2017-05-01 15:33:22.900,,,,,,
2017-05-01 15:33:23.900,,,,,,
2017-05-01 15:33:24.900,,,,,,
2017-05-01 15:33:25.900,,,,,,
2017-05-01 15:33:26.900,,,,,,
2017-05-01 15:33:27.900,,,,,,
2017-05-01 15:33:28.900,,,,,,
2017-05-01 15:33:29.900,,,,,,
2017-05-01 15:33:30.900,,,,,,
2017-05-01 15:33:31.900,,,,,,
2017-05-01 15:33:32.900,,,,,,
2017-05-01 15:33:33.900,,,,,,
2017-05-01 15:33:34.900,,,,,,
2017-05-01 15:33:35.900,,,,,,
2017-05-01 15:33:36.900,,,,,,
2017-05-01 15:33:37.900,,,,,,
2017-05-01 15:33:38.900,,,,,,
2017-05-01 15:33:39.900,,,,,,
2017-05-01 15:33:40.900,,,,,,
2017-05-01 15:33:41.900,,,,,,
2017-05-01 15:33:42.900,,,,,,
2017-05-01 15:33:43.900,,,,,,
2017-05-01 15:33:44.900,,,,,,
2017-05-01 15:33:45.900,,,,,,
2017-05-01 15:33:46.900,,,,,,
2017-05-01 15:33:47.900,,,,,,
2017-05-01 15:33:48.900,,,,,,
2017-05-01 15:33:49.900,,,,,,
2017-05-01 15:33:50.900,,,,,,
2017-05-01 15:33:51.900,,,,,,
2017-05-01 15:33:52.900,,,,,,
2017-05-01 15:33:53.900,,,,,,
2017-05-01 15:33:54.900,,,,,,
2017-05-01 15:33:55.900,,,,,,
2017-05-01 15:33:56.900,,,,,,
2017-05-01 15:33:57.900,,,,,,
2017-05-01 15:33:58.900,,,,,,
2017-05-01 15:33:59.900,,,,,,
2017-05-01 15:34:00.900,,,,,,
2017-05-01 15:34:01.900,,,,,,
2017-05-01 15:34:02.900,,,,,,
2017-05-01 15:34:03.900,,,,,,
2017-05-01 15:34:04.900,,,,,,
2017-05-01 15:34:05.900,,,,,,
2017-05-01 15:34:06.900,,,,,,
2017-05-01 15:34:07.900,,,,,,
2017-05-01 15:34:08.900,,,,,,
2017-05-01 15:34:09.900,,,,,,
2017-05-01 15:34:10.900,,,,,,
2017-05-01 15:34:11.900,,,,,,
2017-05-01 15:34:12.900,,,,,,
2017-05-01 15:34:13.900,,,,,,
2017-05-01 15:34:14.900,,,,,,
2017-05-01 15:34:15.900,,,,,,
2017-05-01 15:34:16.900,,,,,,
2017-05-01 15:34:17.900,,,,,,
2017-05-01 15:34:18.900,,,,,,
2017-05-01 15:34:19.900,,,,,,
2017-05-01 15:34:20.900,,,,,,
2017-05-01 15:34:21.900,,,,,,
2017-05-01 15:34:22.900,,,,,,
2017-05-01 15:34:23.900,,,,,,
2017-05-01 15:34:24.900,,,,,,
2017-05-01 15:34:25.900,,,,,,
2017-05-01 15:34:26.900,,,,,,
2017-05-01 15:34:27.900,,,,,,
2017-05-01 15:34:28.900,,,,,,
2017-05-01 15:34:29.900,,,,,,
2017-05-01 15:34:30.900,,,,,,
2017-05-01 15:34:31.900,,,,,,
2017-05-01 15:34:32.900,,,,,,
2017-05-01 15:34:33.900,,,,,,
2017-05-01 15:34:34.900,,,,,,
2017-05-01 15:34:35.900,,,,,,
2017-05-01 15:34:36.900,,,,,,
2017-05-01 15:34:37.900,,,,,,
2017-05-01 15:34:38.900,,,,,,
2017-05-01 15:34:39.900,,,,,,
2017-05-01 15:34:40.900,,,,,,
2017-05-01 15:34:41.900,,,,,,
2017-05-01 15:34:42.900,,,,,,
2017-05-01 15:34:43.900,,,,,,
2017-05-01 15:34:44.900,,,,,,
2017-05-01 15:34:45.900,,,,,,
2017-05-01 15:34:46.900,,,,,,
2017-05-01 15:34:47.900,,,,,,
2017-05-01 15:34:48.900,,,,,,
2017-05-01 15:34:49.900,,,,,,
2017-05-01 15:34:50.900,,,,,,
2017-05-01 15:34:51.900,,,,,,
2017-05-01 15:34:52.900,,,,,,
2017-05-01 15:34:53.900,,,,,,
2017-05-01 15:34:54.900,,,,,,
2017-05-01 15:34:55.900,,,,,,
2017-05-01 15:34:56.900,,,,,,
2017-05-01 15:34:57.900,,,,,,
2017-05-01 15:34:58.900,,,,,,
2017-05-01 15:34:59.900,,,,,,
2017-05-01 15:35:00.900,,,,,,
2017-05-01 15:35:01.900,,,,,,
2017-05-01 15:35:02.900,,,,,,
2017-05-01 15:35:03.900,,,,,,
2017-05-01 15:35:04.900,,,,,,
2017-05-01 15:35:05.900,,,,,,
2017-05-01 15:35:06.900,,,,,,
2017-05-01 15:35:07.900,,,,,,
2017-05-01 15:35:08.900,,,,,,
2017-05-01 15:35:09.900,,,,,,
2017-05-01 15:35:10.900,,,,,,
2017-05-01 15:35:11.900,,,,,,
2017-05-01 15:35:12.900,,,,,,
2017-05-01 15:35:13.900,,,,,,
2017-05-01 15:35:14.900,,,,,,
2017-05-01 15:35:15.900,,,,,,
2017-05-01 15:35:16.900,,,,,,
2017-05-01 15:35:17.900,,,,,,
